group_id,group_size,image_id,role,duplicate_of,hamming_distance,similarity,dataset_name,label,source_relpath,perceptual_hash,status
672d786f28c5d237,223,d240ea96a76a7ee6,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/47c5bfac-7191-40b5-9c87-394f2cd25a6e___RS_HL 5253.JPG,efc0850f953dd035,rejected
672d786f28c5d237,223,d80b37b39a54cc4f,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/49caf341-6886-4861-b530-a69c40db51ae___RS_HL 3977.JPG,efc8c50b963d9a30,rejected
672d786f28c5d237,223,2eaa652194fb2b2f,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/4ad7c682-75c2-4ef0-a371-38833ee54d54___RS_HL 5861.JPG,ffc0a50f943cd039,rejected
672d786f28c5d237,223,1df5de15aae84a18,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/4c41b75f-b094-4de6-96ed-584bd9c49001___RS_HL 4929.JPG,abcad40d9e3c9135,rejected
672d786f28c5d237,223,038c013e9857bbc2,near_duplicate,672d786f28c5d237,24.0,0.625,color,soybean___healthy,Soybean___healthy/4fc10746-5fc0-4089-b77d-ed0fe8160515___RS_HL 5693 1.JPG,aaca950f9a35d836,rejected
672d786f28c5d237,223,f9598371e63b0f25,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/50e4f882-3a7b-4867-a241-a5c72a0490af___RS_HL 5577 1.JPG,efc0c50f9a3c9037,rejected
672d786f28c5d237,223,8bde481f567f766c,near_duplicate,672d786f28c5d237,26.0,0.59375,color,soybean___healthy,Soybean___healthy/50f8fa14-4c23-4168-960c-5533c4a4d35e___RS_HL 3480.JPG,efcad00d9b34b132,rejected
672d786f28c5d237,223,5c8b2827a7a6cc12,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/53e709d9-4a67-4852-8948-38c4b465e95d___RS_HL 4111.JPG,efcac00f933c9b30,rejected
672d786f28c5d237,223,e47604180f33663e,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/54c53875-18d5-468c-a0b3-0c554149c215___RS_HL 4959.JPG,efc0a50f943cd03d,rejected
672d786f28c5d237,223,8d6178e31b567408,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/5a65f68b-0260-49e5-a178-ca327c4e1020___RS_HL 4854.JPG,eac1851f9c38d23b,rejected
672d786f28c5d237,223,2384cbef2a40d311,near_duplicate,672d786f28c5d237,8.0,0.875,color,soybean___healthy,Soybean___healthy/5e0b340d-640b-4739-8bb9-0616a26449fb___RS_HL 7072.JPG,eac5851e96589b69,rejected
672d786f28c5d237,223,18f21e6fcdad8e9a,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/5f01cca2-51fc-4b55-bf36-aaf034167ebe___RS_HL 3527.JPG,eae1c51f94789239,rejected
672d786f28c5d237,223,17f432ceca75d44e,near_duplicate,672d786f28c5d237,8.0,0.875,color,soybean___healthy,Soybean___healthy/607d8a03-3519-46ac-8fd9-15b4f1c63eb2___RS_HL 4685.JPG,eac1c51f9e389271,rejected
672d786f28c5d237,223,1990035bb9a2f7ba,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/62f00b7e-a4bd-4455-9bc7-663569077171___RS_HL 4363.JPG,eac1853f91339336,rejected
672d786f28c5d237,223,7e58e7319838cf7f,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/639d6e74-62e8-419c-b54d-a480ee986550___RS_HL 4560.JPG,aaca950f9e359037,rejected
672d786f28c5d237,223,c77a56e004b5b9e2,near_duplicate,672d786f28c5d237,26.0,0.59375,color,soybean___healthy,Soybean___healthy/63d695e5-923a-4dec-85b9-fbc83e881338___RS_HL 3306.JPG,eb4ad00f9b34cd32,rejected
672d786f28c5d237,223,accb288ae3790349,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/664f9310-09a2-40d9-93ee-8761599128c8___RS_HL 3521.JPG,fac2d40d9a34d137,rejected
672d786f28c5d237,223,3d2e8ffe4d54a233,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/6765c463-ce28-45c3-96c7-a82f6b25246b___RS_HL 5650 1.JPG,ebc8850f963c9336,rejected
672d786f28c5d237,223,7cf01bc1d90452a9,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/6802a0fd-2fe4-4cda-a665-2510611971ce___RS_HL 5542 1.JPG,efc0850fdc30d237,rejected
672d786f28c5d237,223,ee858545dd6a78be,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/68947ab4-60ac-4261-b1c9-42644c8a78d5___RS_HL 4193.JPG,eaca951f90359336,rejected
672d786f28c5d237,223,f0d4bd2e537a86e1,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/6932f8af-9d7f-4d90-a38f-7b28cbbb7d1d___RS_HL 4358.JPG,abcad40f9a3d9035,rejected
672d786f28c5d237,223,84c6cd7a1f40e413,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/69e7c833-37a8-4813-bd84-523f7d0fd9dd___RS_HL 3645.JPG,eac7851e9e689925,rejected
672d786f28c5d237,223,b545f6fae94d2389,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/6bdffb57-e4c9-49c0-9072-3177c70dde25___RS_HL 3941.JPG,eac2850f9c31d2b7,rejected
672d786f28c5d237,223,77314c090ade98b0,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/6e4caa3a-dda0-445a-984a-0e31508cacf0___RS_HL 5219.JPG,ebc0851f9a38d333,rejected
672d786f28c5d237,223,3cbd28e69a0d6a64,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/71f9ea00-e509-4980-bba5-33f1b83575f9___RS_HL 4969.JPG,efc0851f9238c337,rejected
672d786f28c5d237,223,104ea27538b4726a,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/73681496-7d02-4730-b347-ac1bf06eb3de___RS_HL 4796.JPG,eac4c51e9e7898e1,rejected
672d786f28c5d237,223,79461b3c84248833,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/760ac536-6705-47e6-a21c-b7c69868092c___RS_HL 4279.JPG,ebc5851f9030d337,rejected
672d786f28c5d237,223,c71432ee2c68b7c9,near_duplicate,672d786f28c5d237,6.0,0.90625,color,soybean___healthy,Soybean___healthy/774e7a9f-b384-48ff-a642-9e9b7bcc98f8___RS_HL 5070.JPG,fac5851e943a9333,rejected
672d786f28c5d237,223,1e705feb7a4766d1,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/778eac45-19fd-4c26-96ff-ca5af8892777___RS_HL 4191.JPG,eaca971d92359334,rejected
672d786f28c5d237,223,0a9248d651ec76cd,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/79d70c7c-5645-47a8-8725-8d29dd3bfac8___RS_HL 5049.JPG,ebc8950f9434d237,rejected
672d786f28c5d237,223,3ebf75575f4db0ca,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/7e04c82b-7ed9-420d-8dee-9215751db2a1___RS_HL 4824.JPG,eacac18f9f3c9830,rejected
672d786f28c5d237,223,0555823cbbc4bcf8,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/812b9b66-077f-4fd1-892f-0f0f09084439___RS_HL 4986.JPG,eac3851f9431c3b6,rejected
672d786f28c5d237,223,4a2537803f435d67,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/8709eeaf-2d9f-413b-a40f-ca5ed88e2b74___RS_HL 4997.JPG,ebc1951f90339336,rejected
672d786f28c5d237,223,97a81475cf9c66f6,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/8807e5ea-3854-4f19-bfa3-99b83f0d7a0f___RS_HL 5035.JPG,ebc0951f9235c336,rejected
672d786f28c5d237,223,5ca1a525b3906eaa,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/881f9aa0-f506-447a-b13d-de55d06d042e___RS_HL 4749.JPG,ebc4c51f96789a21,rejected
672d786f28c5d237,223,be00f70ff6dce206,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/88bce59b-21d3-4c34-95f9-4f29ee574dc3___RS_HL 2693.JPG,afe08507de38d833,rejected
672d786f28c5d237,223,2b98b618a1bf5baf,near_duplicate,672d786f28c5d237,8.0,0.875,color,soybean___healthy,Soybean___healthy/88cc7d32-1afd-407b-adfa-9a6af90a5130___RS_HL 3525.JPG,ebc4c51e9c389179,rejected
672d786f28c5d237,223,15f56ab581ca1707,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/88de1f9e-f78a-4655-845b-428f5689db7f___RS_HL 5353.JPG,eb40850f9c3cd3b3,rejected
672d786f28c5d237,223,a865f487d7010386,near_duplicate,672d786f28c5d237,8.0,0.875,color,soybean___healthy,Soybean___healthy/88e453de-57a7-4fd6-bfd8-65e09384b4e5___RS_HL 3650.JPG,eac5851e9039db33,rejected
672d786f28c5d237,223,821c1114984a3d47,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/898a94d9-bc7c-4c66-9b33-09313b59c714___RS_HL 6906.JPG,fbe9c50d96389a30,rejected
672d786f28c5d237,223,a4194bedebdbbdcf,near_duplicate,672d786f28c5d237,26.0,0.59375,color,soybean___healthy,Soybean___healthy/8add68a5-965e-45b1-85d3-0baf4e9e4e74___RS_HL 2899.JPG,abcad00fda1cd932,rejected
672d786f28c5d237,223,3d399a36660f14da,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/8c778a8f-30c1-458d-9b59-12481f87023c___RS_HL 4691.JPG,fac2c00f933c9fb0,rejected
672d786f28c5d237,223,04572e1360de4b2b,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/8e7209a0-c837-4b22-9e6a-fa46bc925bec___RS_HL 5730 1.JPG,abc8850f9e3cd233,rejected
672d786f28c5d237,223,bf56818641d6f767,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/8fae852b-7284-43b7-a62b-abc61772d6f5___RS_HL 5468.JPG,eae1851e903b9337,rejected
672d786f28c5d237,223,653f8a0d0db14195,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/90079800-1e58-4ffa-9dc3-10062656fd53___RS_HL 5569 1.JPG,ebc1a50f943fd031,rejected
672d786f28c5d237,223,457e72811f270149,near_duplicate,672d786f28c5d237,24.0,0.625,color,soybean___healthy,Soybean___healthy/90b42bc1-56aa-4f15-8d2a-daf6301832cd___RS_HL 4007.JPG,ebcad00f9b34c133,rejected
672d786f28c5d237,223,aec2208cfbdcb08d,near_duplicate,672d786f28c5d237,6.0,0.90625,color,soybean___healthy,Soybean___healthy/935369be-b082-4836-ba97-81f5f8e274b9___RS_HL 4247.JPG,eec5851e92789371,rejected
672d786f28c5d237,223,b506151777ba9ead,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/94667f5e-1d79-4406-b41a-b64d3cfb0ff8___RS_HL 5586 1.JPG,eac2d40f9e3c9135,rejected
672d786f28c5d237,223,c9992c77cee23bf9,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/94d44bfd-1f81-4570-81a8-42866a13d02c___RS_HL 5655 1.JPG,fac28d1f90319337,rejected
672d786f28c5d237,223,26d91193f67329cd,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/9517b201-9852-4456-a2af-ad45944d45cf___RS_HL 3777.JPG,ebcad00f9b3c9930,rejected
672d786f28c5d237,223,7c32305c3c23b0d8,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/964186af-88bb-4eba-b88b-eb961fc04786___RS_HL 5345.JPG,eac0951f9431d337,rejected
672d786f28c5d237,223,658b07b19ba905fe,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/964c587c-ab35-4cb1-ab5d-af34c46e4464___RS_HL 3165.JPG,aaca850f9f3d90b4,rejected
672d786f28c5d237,223,24b3d6ebcb9f384d,near_duplicate,672d786f28c5d237,6.0,0.90625,color,soybean___healthy,Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,eac1851f96389379,rejected
672d786f28c5d237,223,3614b551d8b648ec,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/969b3f38-922e-4d4c-86b8-e4390d418649___RS_HL 3013.JPG,ea42c50f97399ab4,rejected
672d786f28c5d237,223,7048b4ae5dd67d2b,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/97eb9c15-be05-45f5-94bd-97d5673c906a___RS_HL 7228.JPG,ebc4c51e96789aa1,rejected
672d786f28c5d237,223,5217c5ef8d1fd54b,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/9898aa61-2804-4b30-a52c-bdf95cbdd013___RS_HL 4912.JPG,abc8850fdc38d333,rejected
672d786f28c5d237,223,d9f82cbf94af0d48,near_duplicate,672d786f28c5d237,24.0,0.625,color,soybean___healthy,Soybean___healthy/9bc58625-250a-46e2-9bdb-1f796b488c01___RS_HL 3539.JPG,fa4ad48b9a3d9930,rejected
672d786f28c5d237,223,128a61ea3e0330a7,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/9d658393-93ae-4a80-9bb7-13d77fdf6061___RS_HL 3519.JPG,eec4c51e96389a39,rejected
672d786f28c5d237,223,ced7ce96fb4beb20,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/9e65c8f4-f861-49c5-ae78-50b134ec3670___RS_HL 5716 1.JPG,efc2d40f98349137,rejected
672d786f28c5d237,223,f0ea1c221f73f1a5,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/9f1eec5c-1947-4d2b-8ab2-25a4de57d01d___RS_HL 7189.JPG,eac9850f9469d237,rejected
672d786f28c5d237,223,13ae01f9fdcf7062,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/a28857ad-12e4-4ff7-8041-b00dba31dc57___RS_HL 5584 1.JPG,eac0871fb033d336,rejected
672d786f28c5d237,223,f35efe9913888f7c,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/a522afba-a47b-453e-bb3e-bcd4f8d3a411___RS_HL 3253.JPG,efc0850f9c3cd037,rejected
672d786f28c5d237,223,03605297cbf12495,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/a5dc2d7d-2819-41e3-914a-2a05df01ab37___RS_HL 4568.JPG,ebc1851f9032d367,rejected
672d786f28c5d237,223,f175d4b3c2d4927a,near_duplicate,672d786f28c5d237,24.0,0.625,color,soybean___healthy,Soybean___healthy/a8e49f7b-fd02-4620-a80d-035b239f811e___RS_HL 4663.JPG,eb4ad00fda3cd132,rejected
672d786f28c5d237,223,96aecaae505ca438,near_duplicate,672d786f28c5d237,24.0,0.625,color,soybean___healthy,Soybean___healthy/ab50f101-c720-4870-b65f-2acc76e400e9___RS_HL 4295.JPG,adcbd20f9a3e9130,rejected
672d786f28c5d237,223,ecf8f1af302493ef,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/afa5ace9-4b20-4250-83f0-2b2a8bc8d2a8___RS_HL 4230.JPG,abe0850f9e3cd037,rejected
672d786f28c5d237,223,6df2646a2c8ac66f,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/b5bf6916-482e-42fa-83b7-63ec393db2c0___RS_HL 5293.JPG,afc8d20f9e389037,rejected
672d786f28c5d237,223,9f1d62376e89b346,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/b6d3d2d3-1cc2-4d0e-8555-143068142478___RS_HL 4650.JPG,fac2951d9037e326,rejected
672d786f28c5d237,223,788d5d2930e39d09,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,ebc1851f90399337,rejected
672d786f28c5d237,223,3624650c822d7a52,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/b71c6688-52cd-4b2c-b3df-3fa35c3fcbdb___RS_HL 5282.JPG,abc2953f9235c326,rejected
672d786f28c5d237,223,ad92d48e12b278fb,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/b7e1aa10-0274-4d70-9d6b-9f993b727192___RS_HL 5395.JPG,abc5c51f97789221,rejected
672d786f28c5d237,223,80c068a8c7ad872d,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/b84d5fcc-188e-4b73-b8a5-262600c5c944___RS_HL 3410.JPG,eec4850f96789a2d,rejected
672d786f28c5d237,223,8e026da90cc12578,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/b91142eb-080a-4465-9082-c9f404e81e19___RS_HL 5451.JPG,eac0a50f943bd237,rejected
672d786f28c5d237,223,8eedbe053d536efb,near_duplicate,672d786f28c5d237,6.0,0.90625,color,soybean___healthy,Soybean___healthy/bb171f67-77ec-4025-9ff3-ea5b66be396b___RS_HL 6945.JPG,eac4851f9638d371,rejected
672d786f28c5d237,223,8c567af239d43d4d,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/bd99e361-f8fe-4fdd-b07d-8e17a501f710___RS_HL 3510.JPG,efe0850fd438d037,rejected
672d786f28c5d237,223,10ea864b671d0923,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/be054827-d4a8-404e-a5d8-8ef3d7c62c15___RS_HL 3232.JPG,eac2951f9033d635,rejected
672d786f28c5d237,223,f9fc9bec266a347e,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/c01dec35-4a1c-4c3b-95e9-e2a727978136___RS_HL 5450.JPG,eac2951f9431d237,rejected
672d786f28c5d237,223,9671d03279d0feab,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/c20faf5e-7487-4a7f-9579-767b9ade0164___RS_HL 4232.JPG,eaca951f9031c337,rejected
672d786f28c5d237,223,6e87100e0ce507de,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/c26f8f2c-6c70-4f51-88fb-49c780e667f8___RS_HL 5426.JPG,eac9851f963c9a70,rejected
672d786f28c5d237,223,c16d4c8ad77f3425,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/c27e227c-ce19-40af-8edb-d40f5f73c725___RS_HL 5424.JPG,ebc9851f9c389233,rejected
672d786f28c5d237,223,f9f110c5eb6d2818,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/c3498c7b-6fd4-46c3-91c6-efebebf326e1___RS_HL 4886.JPG,eb41850f9c3cd237,rejected
672d786f28c5d237,223,59c0d2d4416f1675,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/c3e1d866-47c6-4ed3-8c1a-c59328c60ba3___RS_HL 3631.JPG,ea4ad10f9a3cd136,rejected
672d786f28c5d237,223,fca9a12a3ade5ee9,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/c4dd4ae6-a23c-4e18-9f7e-a93bb0cbf7dd___RS_HL 3902.JPG,eac9851f9030d3b7,rejected
672d786f28c5d237,223,f4c528958eb19d14,near_duplicate,672d786f28c5d237,6.0,0.90625,color,soybean___healthy,Soybean___healthy/c55c20a5-c529-43af-949e-cfaad2377481___RS_HL 5454.JPG,eac5851e96789b31,rejected
672d786f28c5d237,223,6ba47ff34c15cc0c,near_duplicate,672d786f28c5d237,6.0,0.90625,color,soybean___healthy,Soybean___healthy/c734a02e-694c-4f03-b268-2611d73cee33___RS_HL 5186.JPG,eac5851e9c389b33,rejected
672d786f28c5d237,223,09722a0cde527474,near_duplicate,672d786f28c5d237,24.0,0.625,color,soybean___healthy,Soybean___healthy/c89daf4e-0c70-4dee-88fa-1762278caa21___RS_HL 5291.JPG,aaca940d9a35d976,rejected
672d786f28c5d237,223,9f2bb6f2335a6fb9,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/d0816456-9583-4738-904b-fc696ea0a4ca___RS_HL 3928.JPG,ebc8951f98349336,rejected
672d786f28c5d237,223,ffb03a1333d6a294,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/d1f81bac-3d5e-46e2-b311-ac83eb6ba43b___RS_HL 3419.JPG,eac8951fd033c336,rejected
672d786f28c5d237,223,9dfa648b9becb6db,near_duplicate,672d786f28c5d237,12.0,0.8125,color,soybean___healthy,Soybean___healthy/d24dfe8d-018b-4d71-80d7-9971014d022e___RS_HL 3784.JPG,ebc1851f9a30d3b2,rejected
672d786f28c5d237,223,790dcd2a84392f7e,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/d368f087-3644-4c26-8837-2be13a3105e9___RS_HL 4500.JPG,eacac00f973c9bb0,rejected
672d786f28c5d237,223,b03947a7bf8fe045,near_duplicate,672d786f28c5d237,26.0,0.59375,color,soybean___healthy,Soybean___healthy/d39b2306-9188-459e-81e2-dba01b77c0ce___RS_HL 4482.JPG,ffc2d08d9b1c9930,rejected
672d786f28c5d237,223,78e5a97257db1f68,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,eac2951f9035c727,rejected
672d786f28c5d237,223,88d53dc52e3fd65b,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/d4f02410-2c32-4c58-83dd-b3febe7446ad___RS_HL 5567 1.JPG,efc1a50f943ed031,rejected
672d786f28c5d237,223,f670851b8a902a40,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/d64feb8f-a1c3-411b-825b-8e2f05b7889e___RS_HL 3023.JPG,ea4ac50f96349bb2,rejected
672d786f28c5d237,223,2c0c30e7dedeb350,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/d75d07a5-87dc-42ed-bb0e-93fdd4986cde___RS_HL 3611.JPG,eac2952d9a35d136,rejected
672d786f28c5d237,223,588783f1dab5a6e9,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/d9727e36-342b-473d-bd6a-82f1eef80966___RS_HL 4783.JPG,eaca952f9835c136,rejected
672d786f28c5d237,223,6a1c8a58dbee43a0,near_duplicate,672d786f28c5d237,14.0,0.78125,color,soybean___healthy,Soybean___healthy/daa91624-f9bc-438b-b3a4-19bbdae8470b___RS_HL 7314.JPG,ebc8c51f963c98b0,rejected
672d786f28c5d237,223,92990f7a79761ad7,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/dc49eeea-4d43-4705-9f69-aa7dee38226b___RS_HL 3140.JPG,eb4ad10fda3c9930,rejected
672d786f28c5d237,223,db6239cb4ed762df,near_duplicate,672d786f28c5d237,8.0,0.875,color,soybean___healthy,Soybean___healthy/e7ba78f5-d6e6-4270-868e-36131a28c109___RS_HL 4227.JPG,eae5c51e96389a31,rejected
672d786f28c5d237,223,f544187c20de638f,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/e91d3d42-f796-4dba-9890-ca2dd1613e08___RS_HL 5246.JPG,ebc0c51f90399373,rejected
672d786f28c5d237,223,1b4f3c028b913269,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/e9c46009-365d-4b82-8254-f31aaa6af0e7___RS_HL 5086.JPG,eacac10f97bc9a30,rejected
672d786f28c5d237,223,8b0153cb5bc09324,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/eb53cf09-386e-4837-ba77-dae9c97e494b___RS_HL 5373.JPG,eaca953d9234c336,rejected
672d786f28c5d237,223,a748e5e17935c8e0,near_duplicate,672d786f28c5d237,18.0,0.71875,color,soybean___healthy,Soybean___healthy/eddf509b-db08-47ae-b836-ea3c35c0cd04___RS_HL 5523 1.JPG,ebc2950f98359137,rejected
672d786f28c5d237,223,06a3d5b54c0c6264,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/ee016082-8bf6-40e9-b8fe-01fed30993e2___RS_HL 5128.JPG,abc2950f923dc366,rejected
672d786f28c5d237,223,68308009a77a79d5,near_duplicate,672d786f28c5d237,16.0,0.75,color,soybean___healthy,Soybean___healthy/ee483a3d-093a-4ab9-a279-bcb86c947c95___RS_HL 4460.JPG,ea40850f9e3dd237,rejected
672d786f28c5d237,223,e0e50935752ba92b,near_duplicate,672d786f28c5d237,10.0,0.84375,color,soybean___healthy,Soybean___healthy/f217149e-d994-433b-8518-445c57d57f40___RS_HL 7078.JPG,ea85851e94bad23b,rejected
672d786f28c5d237,223,53e8ec93419c834b,near_duplicate,672d786f28c5d237,20.0,0.6875,color,soybean___healthy,Soybean___healthy/f33280af-bb4d-441f-9b4c-fa6162d9223d___RS_HL 4856.JPG,aaea850b9f3d9035,rejected
672d786f28c5d237,223,a151d5cfdef51a03,near_duplicate,672d786f28c5d237,8.0,0.875,color,soybean___healthy,Soybean___healthy/f36b448a-003e-429a-86a3-ec30cbbebdec___RS_HL 2948.JPG,eac5851f94789267,rejected
672d786f28c5d237,223,e49dc8ce8ae16439,near_duplicate,672d786f28c5d237,22.0,0.65625,color,soybean___healthy,Soybean___healthy/f64a17dd-cbc4-49ae-8141-4ad559e9eb1d___RS_HL 2845.JPG,abcad5059f38d033,rejected
